preset_id,day,shop1,shop2,shop3,variant,workers_total,cash_min_after_mandatory_finance,buy_sw_today,sw_owned_end,capacity_clamped,wheat_seed_count,next_day_hire_reserve,C,S,G,ST,CR,T,M
D10|ICE_CREAM_SHOP+BAKERY+YARN_STORE|LOW,10,ICE_CREAM_SHOP,BAKERY,YARN_STORE,LOW,11,1028,False,True,False,4,88,10,2,1,24,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+YARN_STORE|BASE,10,ICE_CREAM_SHOP,BAKERY,YARN_STORE,BASE,11,1518,False,True,False,3,88,10,3,1,24,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+YARN_STORE|HIGH,10,ICE_CREAM_SHOP,BAKERY,YARN_STORE,HIGH,12,2018,False,True,False,3,88,10,4,1,24,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+ICE_CREAM_SHOP|LOW,10,ICE_CREAM_SHOP,BAKERY,ICE_CREAM_SHOP,LOW,11,1288,False,True,False,0,88,10,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+ICE_CREAM_SHOP|BASE,10,ICE_CREAM_SHOP,BAKERY,ICE_CREAM_SHOP,BASE,11,1688,False,True,False,0,88,11,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+ICE_CREAM_SHOP|HIGH,10,ICE_CREAM_SHOP,BAKERY,ICE_CREAM_SHOP,HIGH,12,2088,False,True,False,0,88,12,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+PET_CAFE|LOW,10,ICE_CREAM_SHOP,BAKERY,PET_CAFE,LOW,11,688,False,True,False,0,88,10,1,1,24,10,0,12
D10|ICE_CREAM_SHOP+BAKERY+PET_CAFE|BASE,10,ICE_CREAM_SHOP,BAKERY,PET_CAFE,BASE,11,768,False,True,False,0,88,10,1,1,24,14,0,12
D10|ICE_CREAM_SHOP+BAKERY+PET_CAFE|HIGH,10,ICE_CREAM_SHOP,BAKERY,PET_CAFE,HIGH,12,848,False,True,False,0,88,10,1,1,24,18,0,12
D10|ICE_CREAM_SHOP+BAKERY+SMOOTHIE_SHOP|LOW,10,ICE_CREAM_SHOP,BAKERY,SMOOTHIE_SHOP,LOW,11,1288,False,True,False,0,88,10,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+SMOOTHIE_SHOP|BASE,10,ICE_CREAM_SHOP,BAKERY,SMOOTHIE_SHOP,BASE,11,1688,False,True,False,0,88,11,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+SMOOTHIE_SHOP|HIGH,10,ICE_CREAM_SHOP,BAKERY,SMOOTHIE_SHOP,HIGH,12,2088,False,True,False,0,88,12,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BAKERY+FARMERS_MARKET|LOW,10,ICE_CREAM_SHOP,BAKERY,FARMERS_MARKET,LOW,11,1208,False,True,False,0,88,10,1,1,30,6,0,12
D10|ICE_CREAM_SHOP+BAKERY+FARMERS_MARKET|BASE,10,ICE_CREAM_SHOP,BAKERY,FARMERS_MARKET,BASE,11,1408,False,True,False,0,88,10,1,1,32,6,0,12
D10|ICE_CREAM_SHOP+BAKERY+FARMERS_MARKET|HIGH,10,ICE_CREAM_SHOP,BAKERY,FARMERS_MARKET,HIGH,12,1608,False,True,False,0,88,10,1,1,34,6,0,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+BAKERY|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,BAKERY,LOW,11,538,False,True,False,5,88,11,1,1,24,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+BAKERY|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,BAKERY,BASE,11,538,False,True,False,5,88,11,1,1,24,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+BAKERY|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,BAKERY,HIGH,12,838,False,True,False,5,88,11,1,2,24,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+PIZZA_SHOP|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,PIZZA_SHOP,LOW,11,698,False,True,False,1,88,11,1,1,24,0,12,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+PIZZA_SHOP|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,PIZZA_SHOP,BASE,11,1088,False,True,False,0,88,12,1,1,24,0,12,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+PIZZA_SHOP|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,PIZZA_SHOP,HIGH,12,1488,False,True,False,0,88,13,1,1,24,0,12,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+BRUNCH_SPOT|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,BRUNCH_SPOT,LOW,11,1288,False,True,False,0,88,11,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+BRUNCH_SPOT|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,BRUNCH_SPOT,BASE,11,1288,False,True,False,0,88,11,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+BRUNCH_SPOT|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,BRUNCH_SPOT,HIGH,12,1588,False,True,False,0,88,11,1,2,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+YARN_STORE|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,YARN_STORE,LOW,11,1028,False,True,False,4,88,11,2,1,24,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+YARN_STORE|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,YARN_STORE,BASE,11,1518,False,True,False,3,88,11,3,1,24,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+YARN_STORE|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,YARN_STORE,HIGH,12,2018,False,True,False,3,88,11,4,1,24,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,LOW,11,1288,False,True,False,0,88,11,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,BASE,11,1688,False,True,False,0,88,12,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,HIGH,12,2088,False,True,False,0,88,13,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+PET_CAFE|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,PET_CAFE,LOW,11,688,False,True,False,0,88,11,1,1,24,10,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+PET_CAFE|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,PET_CAFE,BASE,11,768,False,True,False,0,88,11,1,1,24,14,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+PET_CAFE|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,PET_CAFE,HIGH,12,848,False,True,False,0,88,11,1,1,24,18,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+SMOOTHIE_SHOP|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,SMOOTHIE_SHOP,LOW,11,1288,False,True,False,0,88,11,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+SMOOTHIE_SHOP|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,SMOOTHIE_SHOP,BASE,11,1688,False,True,False,0,88,12,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+SMOOTHIE_SHOP|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,SMOOTHIE_SHOP,HIGH,12,2088,False,True,False,0,88,13,1,1,32,0,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+FARMERS_MARKET|LOW,10,ICE_CREAM_SHOP,PIZZA_SHOP,FARMERS_MARKET,LOW,11,1208,False,True,False,0,88,11,1,1,30,6,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+FARMERS_MARKET|BASE,10,ICE_CREAM_SHOP,PIZZA_SHOP,FARMERS_MARKET,BASE,11,1408,False,True,False,0,88,11,1,1,32,6,8,12
D10|ICE_CREAM_SHOP+PIZZA_SHOP+FARMERS_MARKET|HIGH,10,ICE_CREAM_SHOP,PIZZA_SHOP,FARMERS_MARKET,HIGH,12,1608,False,True,False,0,88,11,1,1,34,6,8,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+BAKERY|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,BAKERY,LOW,11,768,False,True,False,8,88,10,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+BAKERY|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,BAKERY,BASE,11,768,False,True,False,8,88,10,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+BAKERY|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,BAKERY,HIGH,12,1068,False,True,False,8,88,10,1,2,32,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+PIZZA_SHOP|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,PIZZA_SHOP,LOW,11,1008,False,True,False,2,88,10,1,1,32,0,6,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+PIZZA_SHOP|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,PIZZA_SHOP,BASE,11,1398,False,True,False,1,88,11,1,1,32,0,6,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+PIZZA_SHOP|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,PIZZA_SHOP,HIGH,12,1798,False,True,False,1,88,12,1,1,32,0,6,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+BRUNCH_SPOT|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,BRUNCH_SPOT,LOW,11,1128,False,True,False,4,88,10,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+BRUNCH_SPOT|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,BRUNCH_SPOT,BASE,11,1128,False,True,False,4,88,10,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+BRUNCH_SPOT|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,BRUNCH_SPOT,HIGH,12,1428,False,True,False,4,88,10,1,2,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+YARN_STORE|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,YARN_STORE,LOW,11,1258,False,True,False,7,88,10,2,1,32,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+YARN_STORE|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,YARN_STORE,BASE,11,1748,False,True,False,6,88,10,3,1,32,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+YARN_STORE|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,YARN_STORE,HIGH,12,2248,False,True,False,6,88,10,4,1,32,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+ICE_CREAM_SHOP|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,ICE_CREAM_SHOP,LOW,11,1128,False,True,False,4,88,10,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+ICE_CREAM_SHOP|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,ICE_CREAM_SHOP,BASE,11,1518,False,True,False,3,88,11,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+ICE_CREAM_SHOP|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,ICE_CREAM_SHOP,HIGH,12,1918,False,True,False,3,88,12,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+PET_CAFE|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,PET_CAFE,LOW,11,888,False,True,False,0,88,10,1,1,32,10,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+PET_CAFE|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,PET_CAFE,BASE,11,968,False,True,False,0,88,10,1,1,32,14,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+PET_CAFE|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,PET_CAFE,HIGH,12,1048,False,True,False,0,88,10,1,1,32,18,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+SMOOTHIE_SHOP|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,SMOOTHIE_SHOP,LOW,11,1128,False,True,False,4,88,10,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+SMOOTHIE_SHOP|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,SMOOTHIE_SHOP,BASE,11,1518,False,True,False,3,88,11,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+SMOOTHIE_SHOP|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,SMOOTHIE_SHOP,HIGH,12,1918,False,True,False,3,88,12,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+FARMERS_MARKET|LOW,10,ICE_CREAM_SHOP,BRUNCH_SPOT,FARMERS_MARKET,LOW,11,1008,False,True,False,0,88,10,1,1,34,6,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+FARMERS_MARKET|BASE,10,ICE_CREAM_SHOP,BRUNCH_SPOT,FARMERS_MARKET,BASE,11,1208,False,True,False,0,88,10,1,1,36,6,0,12
D10|ICE_CREAM_SHOP+BRUNCH_SPOT+FARMERS_MARKET|HIGH,10,ICE_CREAM_SHOP,BRUNCH_SPOT,FARMERS_MARKET,HIGH,12,1408,False,True,False,0,88,10,1,1,38,6,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+BAKERY|LOW,10,ICE_CREAM_SHOP,YARN_STORE,BAKERY,LOW,11,1048,False,True,False,6,88,10,6,1,24,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+BAKERY|BASE,10,ICE_CREAM_SHOP,YARN_STORE,BAKERY,BASE,11,1048,False,True,False,6,88,10,6,1,24,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+BAKERY|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,BAKERY,HIGH,12,1348,False,True,False,6,88,10,6,2,24,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+PIZZA_SHOP|LOW,10,ICE_CREAM_SHOP,YARN_STORE,PIZZA_SHOP,LOW,11,1288,False,True,False,0,88,10,6,1,24,0,6,12
D10|ICE_CREAM_SHOP+YARN_STORE+PIZZA_SHOP|BASE,10,ICE_CREAM_SHOP,YARN_STORE,PIZZA_SHOP,BASE,11,1688,False,True,False,0,88,11,6,1,24,0,6,12
D10|ICE_CREAM_SHOP+YARN_STORE+PIZZA_SHOP|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,PIZZA_SHOP,HIGH,12,2088,False,True,False,0,88,12,6,1,24,0,6,12
D10|ICE_CREAM_SHOP+YARN_STORE+BRUNCH_SPOT|LOW,10,ICE_CREAM_SHOP,YARN_STORE,BRUNCH_SPOT,LOW,11,1788,False,True,False,0,88,10,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+BRUNCH_SPOT|BASE,10,ICE_CREAM_SHOP,YARN_STORE,BRUNCH_SPOT,BASE,11,1788,False,True,False,0,88,10,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+BRUNCH_SPOT|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,BRUNCH_SPOT,HIGH,12,2088,False,True,False,0,88,10,6,2,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+YARN_STORE|LOW,10,ICE_CREAM_SHOP,YARN_STORE,YARN_STORE,LOW,11,1538,False,True,False,5,88,10,7,1,24,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+YARN_STORE|BASE,10,ICE_CREAM_SHOP,YARN_STORE,YARN_STORE,BASE,11,2028,False,True,False,4,88,10,8,1,24,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+YARN_STORE|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,YARN_STORE,HIGH,12,2228,False,True,False,4,88,10,8,1,26,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+ICE_CREAM_SHOP|LOW,10,ICE_CREAM_SHOP,YARN_STORE,ICE_CREAM_SHOP,LOW,11,1788,False,True,False,0,88,10,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+ICE_CREAM_SHOP|BASE,10,ICE_CREAM_SHOP,YARN_STORE,ICE_CREAM_SHOP,BASE,11,2188,False,True,False,0,88,11,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+ICE_CREAM_SHOP|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,ICE_CREAM_SHOP,HIGH,12,2588,False,True,False,0,88,12,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+PET_CAFE|LOW,10,ICE_CREAM_SHOP,YARN_STORE,PET_CAFE,LOW,11,1188,False,True,False,0,88,10,6,1,24,10,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+PET_CAFE|BASE,10,ICE_CREAM_SHOP,YARN_STORE,PET_CAFE,BASE,11,1268,False,True,False,0,88,10,6,1,24,14,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+PET_CAFE|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,PET_CAFE,HIGH,12,1348,False,True,False,0,88,10,6,1,24,18,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+SMOOTHIE_SHOP|LOW,10,ICE_CREAM_SHOP,YARN_STORE,SMOOTHIE_SHOP,LOW,11,1788,False,True,False,0,88,10,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+SMOOTHIE_SHOP|BASE,10,ICE_CREAM_SHOP,YARN_STORE,SMOOTHIE_SHOP,BASE,11,2188,False,True,False,0,88,11,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+SMOOTHIE_SHOP|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,SMOOTHIE_SHOP,HIGH,12,2588,False,True,False,0,88,12,6,1,32,0,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+FARMERS_MARKET|LOW,10,ICE_CREAM_SHOP,YARN_STORE,FARMERS_MARKET,LOW,11,1708,False,True,False,0,88,10,6,1,30,6,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+FARMERS_MARKET|BASE,10,ICE_CREAM_SHOP,YARN_STORE,FARMERS_MARKET,BASE,11,1908,False,True,False,0,88,10,6,1,32,6,0,12
D10|ICE_CREAM_SHOP+YARN_STORE+FARMERS_MARKET|HIGH,10,ICE_CREAM_SHOP,YARN_STORE,FARMERS_MARKET,HIGH,12,2108,False,True,False,0,88,10,6,1,34,6,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+BAKERY|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BAKERY,LOW,11,768,False,True,False,8,88,11,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+BAKERY|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BAKERY,BASE,11,768,False,True,False,8,88,11,1,1,32,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+BAKERY|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BAKERY,HIGH,12,1068,False,True,False,8,88,11,1,2,32,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+PIZZA_SHOP|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,PIZZA_SHOP,LOW,11,1008,False,True,False,2,88,11,1,1,32,0,6,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+PIZZA_SHOP|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,PIZZA_SHOP,BASE,11,1398,False,True,False,1,88,12,1,1,32,0,6,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+PIZZA_SHOP|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,PIZZA_SHOP,HIGH,12,1798,False,True,False,1,88,13,1,1,32,0,6,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+BRUNCH_SPOT|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BRUNCH_SPOT,LOW,11,1128,False,True,False,4,88,11,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+BRUNCH_SPOT|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BRUNCH_SPOT,BASE,11,1128,False,True,False,4,88,11,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+BRUNCH_SPOT|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BRUNCH_SPOT,HIGH,12,1428,False,True,False,4,88,11,1,2,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+YARN_STORE|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,YARN_STORE,LOW,11,1258,False,True,False,7,88,11,2,1,32,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+YARN_STORE|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,YARN_STORE,BASE,11,1748,False,True,False,6,88,11,3,1,32,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+YARN_STORE|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,YARN_STORE,HIGH,12,2248,False,True,False,6,88,11,4,1,32,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+ICE_CREAM_SHOP|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,ICE_CREAM_SHOP,LOW,11,1128,False,True,False,4,88,11,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+ICE_CREAM_SHOP|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BASE,11,1518,False,True,False,3,88,12,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+ICE_CREAM_SHOP|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,ICE_CREAM_SHOP,HIGH,12,1918,False,True,False,3,88,13,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+PET_CAFE|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,PET_CAFE,LOW,11,888,False,True,False,0,88,11,1,1,32,10,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+PET_CAFE|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,PET_CAFE,BASE,11,968,False,True,False,0,88,11,1,1,32,14,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+PET_CAFE|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,PET_CAFE,HIGH,12,1048,False,True,False,0,88,11,1,1,32,18,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+SMOOTHIE_SHOP|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,SMOOTHIE_SHOP,LOW,11,1128,False,True,False,4,88,11,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+SMOOTHIE_SHOP|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,SMOOTHIE_SHOP,BASE,11,1518,False,True,False,3,88,12,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+SMOOTHIE_SHOP|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,SMOOTHIE_SHOP,HIGH,12,1918,False,True,False,3,88,13,1,1,36,0,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+FARMERS_MARKET|LOW,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,FARMERS_MARKET,LOW,11,1008,False,True,False,0,88,11,1,1,34,6,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+FARMERS_MARKET|BASE,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,FARMERS_MARKET,BASE,11,1208,False,True,False,0,88,11,1,1,36,6,0,12
D10|ICE_CREAM_SHOP+ICE_CREAM_SHOP+FARMERS_MARKET|HIGH,10,ICE_CREAM_SHOP,ICE_CREAM_SHOP,FARMERS_MARKET,HIGH,12,1408,False,True,False,0,88,11,1,1,38,6,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+BAKERY|LOW,10,ICE_CREAM_SHOP,PET_CAFE,BAKERY,LOW,11,588,False,True,False,10,88,10,1,1,24,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+BAKERY|BASE,10,ICE_CREAM_SHOP,PET_CAFE,BAKERY,BASE,11,588,False,True,False,10,88,10,1,1,24,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+BAKERY|HIGH,10,ICE_CREAM_SHOP,PET_CAFE,BAKERY,HIGH,12,888,False,True,False,10,88,10,1,2,24,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+PIZZA_SHOP|LOW,10,ICE_CREAM_SHOP,PET_CAFE,PIZZA_SHOP,LOW,11,828,False,True,False,4,88,10,1,1,24,14,6,12
D10|ICE_CREAM_SHOP+PET_CAFE+PIZZA_SHOP|BASE,10,ICE_CREAM_SHOP,PET_CAFE,PIZZA_SHOP,BASE,11,1218,False,True,False,3,88,11,1,1,24,14,6,12
D10|ICE_CREAM_SHOP+PET_CAFE+PIZZA_SHOP|HIGH,10,ICE_CREAM_SHOP,PET_CAFE,PIZZA_SHOP,HIGH,12,1618,False,True,False,3,88,12,1,1,24,14,6,12
D10|ICE_CREAM_SHOP+PET_CAFE+BRUNCH_SPOT|LOW,10,ICE_CREAM_SHOP,PET_CAFE,BRUNCH_SPOT,LOW,11,1308,False,True,False,2,88,10,1,1,32,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+BRUNCH_SPOT|BASE,10,ICE_CREAM_SHOP,PET_CAFE,BRUNCH_SPOT,BASE,11,1308,False,True,False,2,88,10,1,1,32,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+BRUNCH_SPOT|HIGH,10,ICE_CREAM_SHOP,PET_CAFE,BRUNCH_SPOT,HIGH,12,1608,False,True,False,2,88,10,1,2,32,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+YARN_STORE|LOW,10,ICE_CREAM_SHOP,PET_CAFE,YARN_STORE,LOW,11,1078,False,True,False,9,88,10,2,1,24,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+YARN_STORE|BASE,10,ICE_CREAM_SHOP,PET_CAFE,YARN_STORE,BASE,11,1568,False,True,False,8,88,10,3,1,24,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+YARN_STORE|HIGH,10,ICE_CREAM_SHOP,PET_CAFE,YARN_STORE,HIGH,12,2068,False,True,False,8,88,10,4,1,24,14,0,12
D10|ICE_CREAM_SHOP+PET_CAFE+ICE_CREAM_SHOP|LOW,10,ICE_CREAM_SHOP,PET_CAFE,ICE_CREAM_SHOP,LOW,11,1308,False,True,False,2,88,10,1,1,32,14,0,12
